Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename,Dataset,Memlimit,MinIters,Nbits,Order,Preprocs,Nthreads,Query,Algorithm,__pyience_timestamp__
54.63,2563.99,1000000,978756,97.88,colmajor/uint8/custom_data/repeats_30.dat,custom_data,-1,1,8,f,,0,0,Zstd -9,2024-08-04T20_48_24
17740.88,4327.96,1000000,1003918,100.39,colmajor/uint8/custom_data/repeats_30.dat,custom_data,-1,1,8,f,,0,0,LZ4,2024-08-04T20_48_24
7176.02,3101.17,1000000,1003924,100.39,colmajor/uint8/custom_data/repeats_30.dat,custom_data,-1,1,8,f,,0,0,LZO -1,2024-08-04T20_48_24
6402.21,3625.93,1000000,1003924,100.39,colmajor/uint8/custom_data/repeats_30.dat,custom_data,-1,1,8,f,,0,0,LZO -9,2024-08-04T20_48_24
1351.57,5330.35,1000000,1000064,100.01,colmajor/uint8/custom_data/repeats_30.dat,custom_data,-1,1,8,f,,0,0,Huffman,2024-08-04T20_48_24
10082.98,3977.96,1000000,1000050,100.0,colmajor/uint8/custom_data/repeats_30.dat,custom_data,-1,1,8,f,,0,0,Snappy,2024-08-04T20_48_24
2304.52,1283.23,1000000,1000005,100.0,colmajor/uint8/custom_data/repeats_30.dat,custom_data,-1,1,8,f,,0,0,Brotli -1,2024-08-04T20_48_24
9.69,255.03,1000000,922120,92.21,colmajor/uint8/custom_data/repeats_30.dat,custom_data,-1,1,8,f,,0,0,Brotli -9,2024-08-04T20_48_24
41.35,296.76,1000000,974194,97.42,colmajor/uint8/custom_data/outliers_10.dat,custom_data,-1,1,8,f,,0,0,Zlib -1,2024-08-04T20_48_24
38.92,304.59,1000000,967596,96.76,colmajor/uint8/custom_data/outliers_10.dat,custom_data,-1,1,8,f,,0,0,Zlib -9,2024-08-04T20_48_24
1018.06,856.98,1000000,963090,96.31,colmajor/uint8/custom_data/outliers_10.dat,custom_data,-1,1,8,f,,0,0,Zstd -1,2024-08-04T20_48_24
409.29,866.4,1000000,963096,96.31,colmajor/uint8/custom_data/outliers_10.dat,custom_data,-1,1,8,f,,0,0,Zstd -9,2024-08-04T20_48_24
19505.72,4939.17,1000000,1003923,100.39,colmajor/uint8/custom_data/outliers_10.dat,custom_data,-1,1,8,f,,0,0,LZ4,2024-08-04T20_48_24
18892.88,6831.67,1000000,1003926,100.39,colmajor/uint8/custom_data/outliers_10.dat,custom_data,-1,1,8,f,,0,0,LZO -1,2024-08-04T20_48_24
18882.53,8131.87,1000000,1003926,100.39,colmajor/uint8/custom_data/outliers_10.dat,custom_data,-1,1,8,f,,0,0,LZO -9,2024-08-04T20_48_24
1077.06,975.23,1000000,963045,96.3,colmajor/uint8/custom_data/outliers_10.dat,custom_data,-1,1,8,f,,0,0,Huffman,2024-08-04T20_48_24
23958.41,6610.91,1000000,1000051,100.01,colmajor/uint8/custom_data/outliers_10.dat,custom_data,-1,1,8,f,,0,0,Snappy,2024-08-04T20_48_24
382.93,221.52,1000000,963368,96.34,colmajor/uint8/custom_data/outliers_10.dat,custom_data,-1,1,8,f,,0,0,Brotli -1,2024-08-04T20_48_24
39.2,236.94,1000000,963573,96.36,colmajor/uint8/custom_data/outliers_10.dat,custom_data,-1,1,8,f,,0,0,Brotli -9,2024-08-04T20_48_24
62.63,223.48,1000000,675298,67.53,colmajor/uint8/custom_data/delta_10000.dat,custom_data,-1,1,8,f,,0,0,Zlib -1,2024-08-04T20_48_24
23.06,221.06,1000000,678383,67.84,colmajor/uint8/custom_data/delta_10000.dat,custom_data,-1,1,8,f,,0,0,Zlib -9,2024-08-04T20_48_24
1688.36,5819.88,1000000,998034,99.8,colmajor/uint8/custom_data/delta_10000.dat,custom_data,-1,1,8,f,,0,0,Zstd -1,2024-08-04T20_48_24
43.86,605.06,1000000,664114,66.41,colmajor/uint8/custom_data/delta_10000.dat,custom_data,-1,1,8,f,,0,0,Zstd -9,2024-08-04T20_48_24
1271.59,4081.93,1000000,976012,97.6,colmajor/uint8/custom_data/delta_10000.dat,custom_data,-1,1,8,f,,0,0,LZ4,2024-08-04T20_48_24
1824.8,2187.49,1000000,980914,98.09,colmajor/uint8/custom_data/delta_10000.dat,custom_data,-1,1,8,f,,0,0,LZO -1,2024-08-04T20_48_24
1826.47,2069.43,1000000,980914,98.09,colmajor/uint8/custom_data/delta_10000.dat,custom_data,-1,1,8,f,,0,0,LZO -9,2024-08-04T20_48_24
3320.06,12139.61,1000000,1000064,100.01,colmajor/uint8/custom_data/delta_10000.dat,custom_data,-1,1,8,f,,0,0,Huffman,2024-08-04T20_48_24
1155.06,2262.06,1000000,967730,96.77,colmajor/uint8/custom_data/delta_10000.dat,custom_data,-1,1,8,f,,0,0,Snappy,2024-08-04T20_48_24
235.82,249.32,1000000,936280,93.63,colmajor/uint8/custom_data/delta_10000.dat,custom_data,-1,1,8,f,,0,0,Brotli -1,2024-08-04T20_48_24
10.34,183.48,1000000,591216,59.12,colmajor/uint8/custom_data/delta_10000.dat,custom_data,-1,1,8,f,,0,0,Brotli -9,2024-08-04T20_48_24
62.79,223.26,1000000,675276,67.53,colmajor/uint8/custom_data/delta_1.dat,custom_data,-1,1,8,f,,0,0,Zlib -1,2024-08-04T20_48_24
23.02,218.82,1000000,678272,67.83,colmajor/uint8/custom_data/delta_1.dat,custom_data,-1,1,8,f,,0,0,Zlib -9,2024-08-04T20_48_24
1731.36,3551.36,1000000,998235,99.82,colmajor/uint8/custom_data/delta_1.dat,custom_data,-1,1,8,f,,0,0,Zstd -1,2024-08-04T20_48_24
44.02,618.0,1000000,664075,66.41,colmajor/uint8/custom_data/delta_1.dat,custom_data,-1,1,8,f,,0,0,Zstd -9,2024-08-04T20_48_24
1235.15,4098.34,1000000,975277,97.53,colmajor/uint8/custom_data/delta_1.dat,custom_data,-1,1,8,f,,0,0,LZ4,2024-08-04T20_48_24
2008.75,1257.29,1000000,983736,98.37,colmajor/uint8/custom_data/delta_1.dat,custom_data,-1,1,8,f,,0,0,LZO -1,2024-08-04T20_48_24
1128.47,1385.03,1000000,983736,98.37,colmajor/uint8/custom_data/delta_1.dat,custom_data,-1,1,8,f,,0,0,LZO -9,2024-08-04T20_48_24
1869.82,5234.75,1000000,1000064,100.01,colmajor/uint8/custom_data/delta_1.dat,custom_data,-1,1,8,f,,0,0,Huffman,2024-08-04T20_48_24
646.04,1640.12,1000000,967183,96.72,colmajor/uint8/custom_data/delta_1.dat,custom_data,-1,1,8,f,,0,0,Snappy,2024-08-04T20_48_24
239.65,243.76,1000000,935751,93.58,colmajor/uint8/custom_data/delta_1.dat,custom_data,-1,1,8,f,,0,0,Brotli -1,2024-08-04T20_48_24
10.36,190.39,1000000,591479,59.15,colmajor/uint8/custom_data/delta_1.dat,custom_data,-1,1,8,f,,0,0,Brotli -9,2024-08-04T20_48_24
62.26,224.68,1000000,675298,67.53,colmajor/uint8/custom_data/delta_2000.dat,custom_data,-1,1,8,f,,0,0,Zlib -1,2024-08-04T20_48_24
