Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename,Dataset,Memlimit,MinIters,Nbits,Order,Preprocs,Nthreads,Query,Algorithm,__pyience_timestamp__
2.59,0.0,75748698,10647649,14.06,colmajor/uint8/uci_gas/ethylene_CO.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Zlib -9,2024-08-01T13_10_29
295.66,0.0,75748698,12437429,16.42,colmajor/uint8/uci_gas/ethylene_CO.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Zstd -1,2024-08-01T13_10_29
43.58,0.0,75748698,11306751,14.93,colmajor/uint8/uci_gas/ethylene_CO.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Zstd -9,2024-08-01T13_10_29
365.92,0.0,75748698,23798912,31.42,colmajor/uint8/uci_gas/ethylene_CO.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,LZ4,2024-08-01T13_10_29
381.0,0.0,75748698,21454483,28.32,colmajor/uint8/uci_gas/ethylene_CO.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,LZO -1,2024-08-01T13_10_29
377.61,0.0,75748698,21454483,28.32,colmajor/uint8/uci_gas/ethylene_CO.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,LZO -9,2024-08-01T13_10_29
434.02,0.0,75748698,17840103,23.55,colmajor/uint8/uci_gas/ethylene_CO.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Huffman,2024-08-01T13_10_29
329.21,0.0,75748698,21202032,27.99,colmajor/uint8/uci_gas/ethylene_CO.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Snappy,2024-08-01T13_10_29
239.35,0.0,75748698,13304912,17.56,colmajor/uint8/uci_gas/ethylene_CO.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Brotli -1,2024-08-01T13_10_29
8.99,0.0,75748698,10449988,13.8,colmajor/uint8/uci_gas/ethylene_CO.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Brotli -9,2024-08-01T13_10_29
143.77,0.0,150961860,26080629,17.28,colmajor/uint8/uci_gas/uci_gas.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Zlib -1,2024-08-01T13_10_29
2.54,0.0,150961860,18100165,11.99,colmajor/uint8/uci_gas/uci_gas.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Zlib -9,2024-08-01T13_10_29
320.22,0.0,150961860,21971868,14.55,colmajor/uint8/uci_gas/uci_gas.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Zstd -1,2024-08-01T13_10_29
49.87,0.0,150961860,19731026,13.07,colmajor/uint8/uci_gas/uci_gas.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Zstd -9,2024-08-01T13_10_29
400.76,0.0,150961860,43579465,28.87,colmajor/uint8/uci_gas/uci_gas.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,LZ4,2024-08-01T13_10_29
413.07,0.0,150961860,38859989,25.74,colmajor/uint8/uci_gas/uci_gas.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,LZO -1,2024-08-01T13_10_29
409.8,0.0,150961860,38859989,25.74,colmajor/uint8/uci_gas/uci_gas.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,LZO -9,2024-08-01T13_10_29
423.99,0.0,150961860,33207222,22.0,colmajor/uint8/uci_gas/uci_gas.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Huffman,2024-08-01T13_10_29
348.94,0.0,150961860,37928217,25.12,colmajor/uint8/uci_gas/uci_gas.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Snappy,2024-08-01T13_10_29
262.92,0.0,150961860,23364816,15.48,colmajor/uint8/uci_gas/uci_gas.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Brotli -1,2024-08-01T13_10_29
9.7,0.0,150961860,18016449,11.93,colmajor/uint8/uci_gas/uci_gas.dat,uci_gas,-1,1,8,f,DoubleDelta,0,0,Brotli -9,2024-08-01T13_10_29
1391.29,1190.25,150426144,150426144,100.0,colmajor/uint16/uci_gas/ethylene_methane.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,Memcpy,2024-08-01T13_14_51
56.0,222.94,150426144,104868643,69.71,colmajor/uint16/uci_gas/ethylene_methane.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,Zlib -1,2024-08-01T13_14_51
28.57,202.84,150426144,104197302,69.27,colmajor/uint16/uci_gas/ethylene_methane.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,Zlib -9,2024-08-01T13_14_51
593.82,582.68,150426144,103346964,68.7,colmajor/uint16/uci_gas/ethylene_methane.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,Zstd -1,2024-08-01T13_14_51
40.75,433.59,150426144,100561448,66.85,colmajor/uint16/uci_gas/ethylene_methane.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,Zstd -9,2024-08-01T13_14_51
1364.13,1219.01,150426144,134305383,89.28,colmajor/uint16/uci_gas/ethylene_methane.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,LZ4,2024-08-01T13_14_51
1296.41,1047.16,150426144,134313861,89.29,colmajor/uint16/uci_gas/ethylene_methane.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,LZO -1,2024-08-01T13_14_51
1272.88,1016.51,150426144,134313861,89.29,colmajor/uint16/uci_gas/ethylene_methane.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,LZO -9,2024-08-01T13_14_51
650.69,623.43,150426144,105179021,69.92,colmajor/uint16/uci_gas/ethylene_methane.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,Huffman,2024-08-01T13_14_51
1275.77,1123.87,150426144,134505036,89.42,colmajor/uint16/uci_gas/ethylene_methane.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,Snappy,2024-08-01T13_14_51
322.12,197.38,150426144,103365966,68.72,colmajor/uint16/uci_gas/ethylene_methane.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,Brotli -1,2024-08-01T13_14_51
3.56,192.04,150426144,100603685,66.88,colmajor/uint16/uci_gas/ethylene_methane.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,Brotli -9,2024-08-01T13_14_51
65.57,237.86,151497396,95864263,63.28,colmajor/uint16/uci_gas/ethylene_CO.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,Zlib -1,2024-08-01T13_14_51
20.68,224.27,151497396,95112554,62.78,colmajor/uint16/uci_gas/ethylene_CO.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,Zlib -9,2024-08-01T13_14_51
578.74,635.49,151497396,96127063,63.45,colmajor/uint16/uci_gas/ethylene_CO.dat,uci_gas,-1,1,16,f,DoubleDelta,0,0,Zstd -1,2024-08-01T13_14_51
